epoch,Train_loss,Test_loss,Train_f1_score,Train_auroc,Test_f1_score,Test_auroc
1,0.12668511271476746,0.14579644799232483,0.21928980031126433,0.5515609908834792,0.22950937800760216,0.5908126652427917
2,0.14130042493343353,0.1297595351934433,0.24355887257657993,0.5999673896473477,0.263948182197852,0.6474936039151155
